	SC_0	SC_1	SC_2	CE_0	CE_1	CE_2
52.837931034482764	0.7732059414782061	0.8560875431733769	0.946190312723879	-0.12077814480680639	0.800249124895773	0.6588904604079934
54.50689655172415	0.7506163191889565	0.8407214058482668	0.9928301116164652	-0.12294480459553336	0.7471962675857695	0.606788789426248
56.17586206896553	0.6787397266678946	0.7650084795879758	0.9974047474820052	-0.15143062349368708	0.6367423719862367	0.506259263226214
57.844827586206904	0.4065599595047958	0.5232183684439257	0.8641228799988613	-0.28162474859257625	0.2825115827061101	0.21736653393570185
59.513793103448286	-0.04988220723150325	0.12478223981748247	0.5715325743478654	-0.47561731495213144	-0.28557115499053604	-0.26051112270953297
61.18275862068966	-0.4504220317655293	-0.23569521525745915	0.2684954600676602	-0.6217425604991059	-0.7985488580956216	-0.7080165452756748
62.85172413793104	-0.6685906214670685	-0.45440100356835084	0.08000702704932225	-0.6897266907176677	-1.0910786905959995	-0.9722348622935988
64.52068965517242	-0.7056333299534686	-0.5109592516778095	0.03758427690804301	-0.7014985852889223	-1.170933549712818	-1.0489658958709376
66.1896551724138	-0.6959736453840782	-0.5148899598736552	0.08071349993519299	-0.6815129467453327	-1.1249582298653638	-1.0107993390642929
67.85862068965517	-0.7700466929367292	-0.5971833235802438	0.14891236140331826	-0.6491425211762257	-1.0390310384784986	-0.9345531023371291
69.52758620689656	-0.8899162964150116	-0.7145388520704377	0.22650646905838343	-0.6292516007621116	-0.9698829044057438	-0.8662828969965395
71.19655172413793	-0.9900613570474686	-0.7963200434932756	0.2948635336441644	-0.6281083404273925	-0.9266804858181127	-0.8194671306471007
72.86551724137931	-1.0433481898786927	-0.8171639455478049	0.3286297361433305	-0.6029295520395906	-0.8792789702912167	-0.7898459588242079
74.5344827586207	-1.023899338873021	-0.7968654244246459	0.20498333117841977	-0.450065200794413	-0.7637820280593	-0.7716162318505292
76.20344827586207	-0.9614086628947481	-0.7688153332778509	-0.08489082072561832	-0.1478758906451032	-0.5865508988271919	-0.7487776863387293
77.87241379310345	-0.9185623436175424	-0.7499464768367247	-0.37979978173752804	0.13299619104150617	-0.4336435775582995	-0.7136226738796076
79.54137931034484	-0.894386427657319	-0.7285569834176223	-0.5531478130005442	0.3307639071091747	-0.30955925091186015	-0.6776772732801378
81.21034482758621	-0.8798958935327625	-0.7094309519499715	-0.5760412056592613	0.4568219514150825	-0.2389925441809511	-0.6509675782689613
82.87931034482759	-0.8455382146078887	-0.6802026798877625	-0.4567133849926358	0.48671818319862475	-0.2668495572700131	-0.6449071004923751
84.54827586206898	-0.7598694770319323	-0.5724625628773151	-0.30599483106205255	0.2809540872496205	-0.4083906658840441	-0.6465555233724332
86.21724137931035	-0.6506135262657565	-0.3316952024753424	-0.19391063777499914	-0.1179524999939656	-0.5938440551368916	-0.6029435864591487
87.88620689655173	-0.5633028215614406	-0.03277186808809988	-0.09446977652700436	-0.5120690850179253	-0.7177672805481927	-0.5063528820709758
89.55517241379312	-0.5221011952330695	0.19831568167195832	-0.013192743854202861	-0.7725829349990909	-0.7473662484535809	-0.4014558344227719
91.22413793103449	-0.5396036248460376	0.28939189861513803	0.020620682792716023	-0.8839995343046559	-0.7336219627879703	-0.3314212762006888
92.89310344827587	-0.6156335242233794	0.23060525901221923	-0.004327791674111423	-0.8893430292838013	-0.7341576271727305	-0.3206366687481766
94.56206896551726	-0.727155065066363	0.06732595133042514	-0.056226609025093514	-0.8421399201530084	-0.7618395025968667	-0.3603649691158395
96.23103448275863	-0.8390951317525837	-0.10913208324436735	-0.04259522277910872	-0.7834926351544705	-0.8011411591662623	-0.42769379537326757
97.9	-0.9112697979357418	-0.21895763022835102	0.07262787183055773	-0.7350071874662659	-0.8341216757388183	-0.4943333372645336
99.56896551724138	-0.9165792430250366	-0.22299775356112034	0.24740445667778704	-0.7016496964155735	-0.843992722111239	-0.5230971324188317
101.23793103448277	-0.8551453231510139	-0.15556139226886415	0.4004691327313332	-0.6765507262529648	-0.8208295182282085	-0.5006853227085697
102.90689655172415	-0.7521998979010207	-0.09735894102003	0.4443398044016155	-0.6512582021008009	-0.756626603297231	-0.41173704764305696
104.57586206896552	-0.6353648878627907	-0.06300434568671635	0.4187473266341979	-0.6243797701309676	-0.6573900112305411	-0.2754923751311001
106.24482758620691	-0.4107976741161718	0.13989176319105448	0.5664753901884645	-0.5417679380734935	-0.4996318818525938	-0.14656771461974213
107.91379310344828	-0.020677919765455362	0.604348657594872	0.9095875090602555	-0.3506359249603142	-0.22470354903274992	-0.014176998172306351
109.58275862068966	0.36245587815673536	1.1294559807176192	1.2475595992558866	-0.12083778740618246	0.10169488242725962	0.1264103786890075
111.25172413793105	0.5746129621395186	1.4820343818188362	1.4262796295781883	0.03314153900507575	0.34568266476698756	0.24204844818070664
112.92068965517242	0.5921519011341793	1.5985264250935087	1.4184734781884252	0.06727158114465279	0.46482264646214305	0.31379578538642505
114.5896551724138	0.479851236175494	1.541704921773264	1.2860408719488072	0.004305586621933654	0.5025721613667323	0.35689562706099615
116.25862068965519	0.3144839136773847	1.4050956860822672	1.1252180746275426	-0.11316290622527932	0.4917011711734553	0.38258736103440644
117.92758620689656	0.14043455076662173	1.2522376889565847	0.9885175508627239	-0.24605617616227124	0.4530960069821338	0.3831445138959966
119.59655172413794	0.04377694813977094	1.1470506114438008	0.962960425426591	-0.3081285828059347	0.3721303704497943	0.31295698757814294
121.26551724137931	0.13938120219373226	1.1310208251820697	1.1495977181315833	-0.16398180863325998	0.20173018908147078	0.11100002278816462
122.9344827586207	0.3468320944397111	1.1329484106549772	1.3880675625437677	0.08663202691737888	-0.07966687982448024	-0.1849697347287093
124.60344827586208	0.5535328239548546	1.15617767764501	1.5261661032361529	0.34047712154028265	-0.3371939109312067	-0.43782752365677663
126.27241379310345	0.6085380267194639	1.1650167650445877	1.6242087582750426	0.4121406550656331	-0.4910682850357495	-0.5640678945567377
127.94137931034484	0.44410682632479437	1.114218194371749	1.6395197638500836	0.21799647953393844	-0.5301794093689668	-0.5027424947354335
129.61034482758623	0.26256207177140706	1.1172108798702227	1.528034448736684	-0.04997169987193966	-0.39191920064190194	-0.24613853455800588
131.2793103448276	0.21809821031501184	1.2402176040700714	1.3813284670928485	-0.23847429377792664	-0.12558440098622203	0.07966752072314827
132.94827586206898	0.2924319792129607	1.4127901396056959	1.283369315794441	-0.31981624392107044	0.12169442262986097	0.32916201132244693
134.61724137931034	0.4224207061647674	1.5557676465895345	1.2446838936397369	-0.31471041234111835	0.2843667957897382	0.4533263456843541
136.28620689655173	0.686668004999935	1.6257792310940293	1.2549631417135532	-0.09740316029581492	0.32491180538048786	0.3958712245416876
137.95517241379312	1.1747804429526607	1.6224613722437837	1.3281441438363	0.4302066020754709	0.19617654769663523	0.13057617303049615
139.62413793103448	1.645956769759941	1.5397526818708616	1.398340297726965	0.9453308952305932	-0.020632687419510545	-0.180232698570024
141.29310344827587	1.8741416074780428	1.3983578651852266	1.4354129969089577	1.2184784773380373	-0.20161804899182242	-0.3864162776584977
142.96206896551726	1.833348693366074	1.242388970242112	1.4149006246531197	1.2714265145434633	-0.3072710755725416	-0.49500415985625534
144.63103448275862	1.664223378641132	1.1098438178511336	1.326167745359008	1.2225043190325275	-0.35503579836003296	-0.5526089477264862
146.3	1.5479029740893069	1.0160170934395116	1.2671246803899612	1.0925155608282122	-0.3558335383799197	-0.5675583942460276
147.9689655172414	1.3717529440390623	0.9138911364853008	1.2820140983011266	0.7579604929661133	-0.36935750618048574	-0.5578691922437433
149.63793103448276	0.9210020019521231	0.6097084027231271	1.1744231201402306	0.2669930830942311	-0.4567718318256788	-0.561571233944734
151.30689655172415	0.23666153469679296	0.10579802897795655	0.8696377147489674	-0.19511067521859488	-0.5924625979260113	-0.5794117546925459
152.97586206896554	-0.47230442884482093	-0.448514525104413	0.4653510968658199	-0.570477598559755	-0.7457245501286244	-0.6116436522614843
154.6448275862069	-1.0202861952499678	-0.9677849753213938	0.037259935860297286	-0.8377879140773504	-0.8786125594750975	-0.6674040832430627
156.3137931034483	-1.2804747705503303	-1.3088113645343387	-0.25912188820901527	-0.9324250127018104	-0.9401824688924934	-0.7213057042925081
157.98275862068968	-1.2470628404877895	-1.4104731597629228	-0.3604878836713004	-0.8533701359891341	-0.9337706296394194	-0.755523599033119
159.65172413793104	-1.0437426890172383	-1.3347861312235403	-0.3525588799331972	-0.7200026974774165	-0.8830691912336397	-0.7320073422475307
161.32068965517243	-0.8229511675093479	-1.168568342762052	-0.30625316240921213	-0.6315806492120272	-0.830292043048729	-0.6641620307570869
162.98965517241382	-0.6613182720201067	-0.9757697963656413	-0.21342564110415319	-0.5978720821947364	-0.826599727368635	-0.6320744955298105
164.65862068965518	-0.5405385387885445	-0.8406750831575965	-0.12208758274434786	-0.5749473460094392	-0.8304320960258775	-0.6289975931692711
166.32758620689657	-0.41116609244275437	-0.7807276161265889	-0.08071626092078174	-0.5075328068132247	-0.7857454163625258	-0.6205139313218424
167.99655172413796	-0.24578282721006917	-0.7315095662263201	-0.05592096734718885	-0.41229303424981	-0.7216796048970269	-0.6396507735807497
169.66551724137932	-0.05697508424333346	-0.6865776503308283	0.009294945394571937	-0.3234988576014856	-0.695970903820146	-0.6672291442381507
171.3344827586207	0.07020314879761509	-0.6982873493665676	0.10956974498109541	-0.22164842396747605	-0.7162516572430703	-0.6508919250179639
173.0034482758621	0.07111802917107576	-0.7830687313265452	0.19067270490368707	-0.12917737079929062	-0.722126687681262	-0.5450751148666195
174.67241379310346	0.006473396776125904	-0.865572347013364	0.233238413847589	-0.10115165243615526	-0.7187358577716236	-0.418337557278979
176.34137931034485	-0.041686702684213664	-0.8924395012772562	0.2844195897549888	-0.14035661060625307	-0.7420201779531141	-0.3951757588834935
178.01034482758624	-0.07075422522562352	-0.8812985470761907	0.3874044551231629	-0.2604284247954424	-0.7768912369881357	-0.4869705282510087
179.6793103448276	0.25040093020028836	-0.5746801535678686	0.5051736177443557	-0.24166835131358355	-0.38025538675799453	-0.44447667159733517
181.348275862069	1.1195639388796794	0.44414924673609935	1.005607481725485	0.12530822796071717	0.8395203687258906	0.283719144400788
183.01724137931038	2.1225199381693076	1.7302879515546796	1.8392256997417866	0.6672202275910936	2.068465134086372	1.6070288138463267
184.68620689655174	2.681458877802483	2.7227352186636486	2.464270372135947	1.050436604595201	2.9376198889900125	2.743261474122061
186.35517241379313	2.574248149525563	3.3676236608820953	2.60428734578851	1.0675893026333767	3.6452626825659804	3.222421161228617
188.02413793103452	2.2373029978859647	3.6067688275251917	2.463991050489552	0.9473396264079894	3.902196305738145	3.13540465191609
189.69310344827588	1.979316073090966	3.2631937087879606	2.335127999178963	0.9029256677536758	3.1495561190631314	2.831676645744117
191.36206896551727	1.623830152325699	2.4450002551684307	1.968785004986225	0.73521631921661	1.7545968070542797	2.304971974167877
193.03103448275863	1.1321501973508106	1.4860698286883978	1.4236760899549463	0.37607011408908736	0.3873099752359622	1.6402161919909861
194.70000000000002	0.6133986348131824	0.6825978519429869	0.9682086448587454	-0.03082861301843234	-0.5551332015676651	0.7972007570322178
196.3689655172414	0.16095166309773326	0.15383970481954515	0.7441493514048025	-0.4031729183374789	-1.0558351604342873	-0.1066639648498012
198.03793103448277	0.08987083010993588	0.04630895193939934	0.7133967940719417	-0.4613142253440306	-1.1245192244785076	-0.7502279933745255
199.70689655172416	0.6073296371935434	0.3936087966329962	0.7117801908709289	0.12011537291204011	-0.770741654661075	-0.9979892090465328
201.37586206896555	0.9607133882532831	0.6764531907703976	0.46040971879081694	0.7346999726300386	-0.33903070029304755	-0.9686789316259232
203.0448275862069	0.5405989322367384	0.4732922049721155	-0.08205889204807984	0.7090100974901313	-0.2053520734635586	-0.8618419658333916
204.7137931034483	-0.0943251383741355	0.21814617775457165	-0.4523499161101386	0.41143025113397397	-0.10769652892269817	-0.5963122077720105
206.38275862068969	-0.43421310788935585	0.2207759746996961	-0.43654032738855003	0.29434603821058203	0.15006546280941402	-0.18645329300818422
208.05172413793105	-0.44667048597360876	0.40535895868482913	-0.17646426870683984	0.3873321505964232	0.4535251293955231	0.20270534125287215
209.72068965517244	-0.2773976597107128	0.6245956182255306	0.11760278152050041	0.5496076912638925	0.6547120278776497	0.4537730857259396
211.38965517241382	-0.05497744960143892	0.8017480246488641	0.34113402078976013	0.6787002123535002	0.7298760946258103	0.557447599489636
213.05862068965519	0.15369046750378154	0.934281943693433	0.496271199834427	0.7552607056998957	0.7534152582235919	0.5766619939745524
214.72758620689658	0.3341580121009294	1.035847667095139	0.6177952336937053	0.7672394578728067	0.7636134789857179	0.5529836311765579
216.39655172413796	0.5027049609390702	1.134358947289049	0.7330524649632574	0.735073259958483	0.7677890091850607	0.5186434976657912
218.06551724137933	0.675768467115123	1.256086855837049	0.8640182611586635	0.6792087344747296	0.7478381099476104	0.4719098159340885
219.73448275862071	0.8275699957481545	1.3701489040173733	0.9937383443967508	0.597301198989591	0.682379617243352	0.38738142707694884
221.4034482758621	0.9016227994079027	1.4230097881515409	1.06727738666819	0.4909910093199605	0.5534679831881576	0.2595888112525495
223.07241379310346	0.8749487076584744	1.4043432723186773	1.0428072207712313	0.33439703643606805	0.34689007401377375	0.10240861518966705
224.74137931034485	0.7836412156161613	1.3205332563288477	0.9364284831655306	0.09519315643950273	0.07744755664666989	-0.07819526447744415
226.41034482758624	0.6805995130607597	1.1850122356537522	0.7910899667386513	-0.19432746214338167	-0.20601933390296645	-0.2657442399449943
228.0793103448276	0.563553667017857	1.0062277190158029	0.6206650708613891	-0.42346182432518675	-0.41363196781354106	-0.4107058635355404
229.748275862069	0.38514559568702894	0.773292224781475	0.4472206014974474	-0.49790812766168163	-0.4595410802886715	-0.4621115202158435
231.41724137931038	0.0633317106903337	0.41317905950593015	0.30367003651381663	-0.44663106972142763	-0.3819166156956365	-0.4460180144366135
233.08620689655174	-0.45339010584632894	-0.22579081208992657	0.12501344420292945	-0.45554614373313423	-0.433268100232037	-0.5196701876863352
234.75517241379313	-0.9807654921996062	-1.0630713736149757	-0.1363919094641006	-0.5715061277131771	-0.6698919113646893	-0.7157244575648933
236.42413793103452	-1.315854694810212	-1.8085507734097086	-0.35952508754892104	-0.6964835887051128	-0.9296471476413256	-0.908610733649513
238.09310344827588	-1.4485603392710635	-2.2446088787026803	-0.44389052276888535	-0.7666040148755199	-1.0929766916545154	-1.0163755486566948
239.76206896551727	-1.4826864225302467	-2.3385689522436954	-0.4811510823272259	-0.7875004602190115	-1.1448139512947797	-1.053315066011889
241.43103448275863	-1.4958454176202913	-2.2679026109060185	-0.5771006677436219	-0.7805113138551416	-1.124865732092985	-1.0572022646971413
243.10000000000002	-1.503468498699546	-2.18813631519523	-0.7253154828760972	-0.7607114130392089	-1.0768732514659547	-1.0451150509135687
244.7689655172414	-1.497631645105919	-2.1049695764808267	-0.9050089794634112	-0.7379290194318164	-1.0276342815135158	-1.023272001396559
246.43793103448277	-1.4618449336426642	-1.9684652257554645	-0.9002616787953776	-0.717589012657561	-0.9878844459990286	-0.9885748738251833
248.10689655172416	-1.3892594478577343	-1.7464146138230565	-0.5913971717531334	-0.7016226776197002	-0.9592389034319453	-0.9413987339911347
249.77586206896555	-1.3228491919710108	-1.4886917806223496	-0.20514882095463605	-0.6908187535824252	-0.940749249478719	-0.8916985527526754
251.4448275862069	-1.2849730635392298	-1.3342688380070216	0.07227141529613901	-0.6844501646356858	-0.9321194315611175	-0.8583990309321027
253.1137931034483	-1.2637913434429902	-1.2601629854705445	0.28204046657998627	-0.6809585240278576	-0.9289953269263187	-0.8475920464670784
254.7827586206897	-1.2502429579932248	-1.2723746438942407	0.40809127988573923	-0.6788513566351838	-0.9280697048793485	-0.8572152639247496
256.4517241379311	-1.2450036860104232	-1.4130002906033607	0.2690938766359237	-0.6774104658598289	-0.9287354896106805	-0.8854118453157185
258.1206896551725	-1.2403901075132688	-1.5903482396189175	-0.06256480886039344	-0.6760400626272541	-0.9284829922128579	-0.9158104579432311
259.78965517241386	-1.2427491064869909	-1.7089479235737335	-0.42002199658762884	-0.6753140934587295	-0.9243031421825526	-0.9343468521628606
261.4586206896552	-1.255266221038244	-1.769290788878495	-0.6373698371493391	-0.6753794795207553	-0.9208564246495358	-0.9344551770536321
263.12758620689664	-1.248225795891241	-1.7572490601534598	-0.5227629972839011	-0.6742911178348571	-0.9221935768413686	-0.920369552643712
264.796551724138	-1.200988698634794	-1.6552705821692977	-0.20220876577545363	-0.6704709540992464	-0.9259187267463665	-0.9030515167116495
266.46551724137936	-1.1281259335539948	-1.5097456680632122	0.05740385746208386	-0.6643140963612222	-0.9279204346259843	-0.8888173104548732
268.1344827586207	-1.0582139590078457	-1.3999727033244396	0.11641835992080853	-0.6603403808993684	-0.9259028319947877	-0.8766761343669369
269.80344827586214	-0.9570376025973417	-1.2373028493223102	0.08823398453405477	-0.6574885815237203	-0.9099529111846404	-0.8356857348569138
271.4724137931035	-0.7877755802954935	-0.9407511395095305	-0.006557015547755578	-0.6490868995801321	-0.854548778064915	-0.7319951358986857
273.14137931034486	-0.6131771131606747	-0.6141057101194807	-0.206406974756673	-0.6353631364370559	-0.7567429498679958	-0.5759040578477952
274.8103448275863	-0.49953683353318645	-0.38746667680847857	-0.43289539761646173	-0.6232540366600411	-0.6633016399506586	-0.4098172543748007
276.47931034482764	-0.4550016605939547	-0.2781109042765716	-0.5929972230295886	-0.6151847629582643	-0.596099982398397	-0.23330488449285106
278.148275862069	-0.452815551499731	-0.2488376699895348	-0.6539479457631879	-0.6108328932154861	-0.5559214042469823	-0.10040205872629769
279.8172413793104	-0.471697422697679	-0.27952377119043303	-0.6461716368264946	-0.6098637748171486	-0.5376773963654624	-0.06688653045173631
281.4862068965518	-0.5049448103523472	-0.33776384059464376	-0.6491030045043172	-0.613053368716486	-0.5412876177824927	-0.13979090517858397
283.15517241379314	-0.5417813876743333	-0.39584605269420914	-0.6736522580528516	-0.6186481912249067	-0.5601978566266355	-0.2612934716411482
284.82413793103456	-0.5627839969627293	-0.45106421459688606	-0.7295967456114303	-0.6237462990633694	-0.5585575984869356	-0.3473707340880631
286.4931034482759	-0.5553760189230655	-0.5041701482265373	-0.8055002199253031	-0.6259971291695096	-0.5343300805202125	-0.36003159787018196
288.1620689655173	-0.5295040105035942	-0.5455415817332909	-0.8888655725086837	-0.6233118749081945	-0.48915092130058235	-0.29951642484146973
289.8310344827587	-0.5022010444700967	-0.5738084747766004	-0.98776105331886	-0.6146995936869034	-0.4119946905042991	-0.20831829901362087
291.50000000000006	-0.48671547730537357	-0.5804363318498251	-1.0574081688440629	-0.5962954898572909	-0.28494640271021515	-0.05441014586468397
293.1689655172414	-0.48676274882475606	-0.564735443360331	-1.0621359344785932	-0.5617854664092474	-0.11038366230303516	0.17946407728880293
294.83793103448284	-0.4807534825962778	-0.5355548820495483	-1.0311059623492191	-0.5083980946427143	0.08306177364181534	0.39476527170028836
296.5068965517242	-0.4535033229971258	-0.4890609339506903	-0.9899269048661808	-0.44630968439279456	0.23959609143585225	0.45431669638966854
298.17586206896556	-0.41174962020209627	-0.4262978742826712	-0.9395654714136965	-0.39087668284230553	0.3077963577964156	0.36058937306747263
299.844827586207	-0.35971050805589455	-0.3621890569030665	-0.8640204014457128	-0.36048405518445525	0.29282546835890977	0.20972624720924493
301.51379310344834	-0.28849743426815594	-0.30839223048578224	-0.7801351088653101	-0.36111824612345594	0.2278329806791173	0.06954104749753277
303.1827586206897	-0.20230701815910798	-0.2640426125317034	-0.7197498718378603	-0.38005214788824765	0.12426485912749936	-0.04768412018742214
304.8517241379311	-0.11146211914338418	-0.23219227015624683	-0.7088291573412713	-0.39996619219627716	-0.0024097376844043916	-0.14174435145967249
306.5206896551725	-0.03542843114281716	-0.21528645142451913	-0.7470380251055558	-0.4136336449935394	-0.11686987496614086	-0.21114728506028024
308.18965517241384	0.011663865366699066	-0.2130625012472056	-0.8103244359229849	-0.42443661932749016	-0.19369345562225074	-0.2605709014725143
309.85862068965525	0.019887893028654163	-0.22248592614935833	-0.8643213135253334	-0.4330302143931365	-0.23987087580293354	-0.29271470678951594
311.5275862068966	-0.0075743723238240225	-0.2290287591403733	-0.8981021478419978	-0.4350191877210302	-0.26087237660125173	-0.3028827788238685
313.196551724138	-0.0591727854118221	-0.22690398891960648	-0.9245085980509677	-0.42361147103367147	-0.246534333711835	-0.2738204236000845
314.8655172413794	-0.12291382516946646	-0.21688498581999613	-0.9408884174758607	-0.3923472349314559	-0.20481531737475067	-0.22157961134078888
316.53448275862075	-0.15588047688302042	-0.20290995369140336	-0.9367514266557037	-0.3519167025721597	-0.15576888991542295	-0.18584372592466886
318.2034482758621	-0.12968418127822243	-0.19357201741746707	-0.9287538762420509	-0.3242434622317276	-0.08417099751872792	-0.12216965682277735
319.87241379310353	-0.07122430470990276	-0.208994280157831	-0.924479768363048	-0.3162379343157379	0.008864798122640872	-0.02395456273133238
321.5413793103449	-0.020011266113155592	-0.25272803009543804	-0.9149045297628334	-0.3234158339554919	0.09043126812623921	0.07396638287711772
323.21034482758625	0.009220294351894507	-0.3136452415118406	-0.9112880883372455	-0.33218545898307644	0.15243543456880979	0.13404151354754676
324.8793103448277	0.025270422284912383	-0.37292113753585904	-0.945087078965715	-0.3167304711887084	0.23799497512326837	0.22749867024231799
326.54827586206903	0.06177198106850075	-0.38391677367887445	-1.0065104119503308	-0.26963219178825015	0.3826479973939268	0.4327656304255342
328.2172413793104	0.11935003086949661	-0.3370208157688364	-1.0367957238603445	-0.2109719648624072	0.5577743572890197	0.6682753163532493
329.8862068965518	0.15109991094959654	-0.2854425946581628	-1.0272172419122052	-0.17209500401964303	0.6939024045442248	0.8224836299908416
331.5551724137932	0.1455120852015611	-0.25791078542845997	-0.9985894028807214	-0.18556866456810356	0.6849476992679343	0.7964897119367779
333.22413793103453	0.15507502149987604	-0.25056162291556283	-0.964525616576717	-0.23566218984373122	0.4165144418736944	0.49681066123230244
334.89310344827595	0.24253369060922678	-0.23544425675849956	-0.8842193877341004	-0.2200223369768385	0.004304397802424868	0.044120283307822285
336.5620689655173	0.4110945683252254	-0.16632999080305116	-0.6552608285382959	-0.07619853400157356	-0.30384376072550784	-0.32136714666916544
338.2310344827587	0.5879575528826216	-0.043072715153312645	-0.3392046487525895	0.13087431937484875	-0.4179106490770337	-0.4779342593808324
339.9000000000001	0.6907234609373882	0.04219003909714598	-0.2176199963072945	0.35701859751264575	-0.33384262308214807	-0.39811371041223553
341.56896551724145	0.6199524641705622	0.008229282657293929	-0.44824016702617697	0.5052091915673768	-0.22056607624637412	-0.25932404517066543
343.2379310344828	0.4312521710747214	-0.10046143889552404	-0.8597977313118511	0.4102527700909011	-0.24504328644985393	-0.2931592298031782
344.90689655172423	0.28363418310024674	-0.18961247764577563	-1.1943048036122201	0.13939951473303536	-0.26868691570632086	-0.4271246695431883
346.5758620689656	0.21699595948940575	-0.243855942047968	-1.3467871710569812	-0.1466091894909204	-0.08693007215501378	-0.3947084269508459
348.24482758620695	0.24007143416496532	-0.2803560495095978	-1.3473130866820777	-0.34957327120146364	0.2909257188069397	-0.04507594030879045
349.91379310344837	0.2984569907751397	-0.3096767610649872	-1.276156531749427	-0.44678544837192824	0.7231474198200404	0.5207741170967577
351.58275862068973	0.32179743152487866	-0.35112958764918034	-1.2172430969868004	-0.46563482405955103	1.0274095314020066	1.024155431335601
353.2517241379311	0.2940913308834445	-0.4028290410786751	-1.1971668429331586	-0.4504019907352999	1.0860682083768414	1.216358626146623
354.9206896551725	0.2393758336131305	-0.43295386531976066	-1.1929838660993823	-0.447051725284249	0.863143099941785	1.0398814500730673
356.58965517241387	0.18469080829123524	-0.4109046462240489	-1.1785500586490774	-0.4693027850556969	0.43947526046291713	0.6274591376016248
